"name"	"SN2002ap"
"source"	"name"	"<a href='https://www.nhn.ou.edu/~suspect/'>SUSPECT</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=astro-ph/0307136&amp;db_key=AST'>astro-ph/0307136</a>"	"alias"	"2"
"source"	"name"	"<a href='http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2002MNRAS.332L..73G&amp;db_key=AST'>2002MNRAS.332L..73G</a>"	"alias"	"3"
"source"	"name"	"<a href='http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=astro-ph/0304010&amp;db_key=AST'>astro-ph/0304010</a>"	"alias"	"4"
"source"	"name"	"<a href='http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=astro-ph/0209507&amp;db_key=AST'>astro-ph/0209507</a>"	"alias"	"5"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2014ApJS..213...19B'>Bianco et al. 2014</a>"	"alias"	"6"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"7"	"secondary"	"1"
"source"	"name"	"VSNET 2003"	"alias"	"8"
"source"	"name"	"R.J.Foley et al., 2003, PASP, 115, 1220; astro-ph/0307136"	"alias"	"9"
"source"	"name"	"A.Gal-Yam, E.O.Ofek, O.Shemmer, 2002, MNRAS, 332, L73; astro-ph/0204008"	"alias"	"10"
"source"	"name"	"Y.Yoshii et al., 2003, ApJ, 592, 467; astro-ph/0304010"	"alias"	"11"
"source"	"name"	"Unknown,?"	"alias"	"12"
"photometry"	"timeunit"	"MJD"	"time"	"52324.77"	"band"	"V"	"abmag"	"13.0394"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.77"	"band"	"V"	"abmag"	"13.0204"	"aberr"	"0.01"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.77"	"band"	"V"	"abmag"	"13.0044"	"aberr"	"0.014"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.77"	"band"	"V"	"abmag"	"13.0164"	"aberr"	"0.01"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.77"	"band"	"V"	"abmag"	"13.03"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52324.77"	"band"	"V"	"abmag"	"13.04"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52324.77"	"band"	"V"	"abmag"	"13"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52324.77"	"band"	"V"	"abmag"	"13.02"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52324.78"	"band"	"V"	"abmag"	"13.0094"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.78"	"band"	"V"	"abmag"	"13.0304"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.78"	"band"	"V"	"abmag"	"13.0284"	"aberr"	"0.014"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.78"	"band"	"V"	"abmag"	"13.0224"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.78"	"band"	"V"	"abmag"	"13.0194"	"aberr"	"0.011"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.78"	"band"	"V"	"abmag"	"13.03"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52324.78"	"band"	"V"	"abmag"	"13.01"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52324.78"	"band"	"V"	"abmag"	"13.02"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52324.8"	"band"	"I"	"abmag"	"12.53"	"source"	"7,12"
"photometry"	"timeunit"	"MJD"	"time"	"52324.8"	"band"	"R"	"abmag"	"12.74"	"source"	"7,12"
"photometry"	"timeunit"	"MJD"	"time"	"52324.8"	"band"	"V"	"abmag"	"12.99"	"source"	"7,12"
"photometry"	"timeunit"	"MJD"	"time"	"52325.41"	"band"	"B"	"abmag"	"14.14"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52325.41"	"band"	"I"	"abmag"	"12.48"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52325.41"	"band"	"V"	"abmag"	"13.11"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52325.44"	"band"	"C"	"abmag"	"13"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52325.69"	"band"	"U"	"abmag"	"15.2"	"aberr"	"0.089"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.69"	"band"	"B"	"abmag"	"14.339"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.69"	"band"	"B"	"abmag"	"14.34"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52325.7"	"band"	"I"	"abmag"	"12.4751"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.7"	"band"	"V"	"abmag"	"13.0914"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.7"	"band"	"V"	"abmag"	"13.0994"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.7"	"band"	"V"	"abmag"	"13.1094"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.7"	"band"	"V"	"abmag"	"13.1044"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.7"	"band"	"V"	"abmag"	"13.1024"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.7"	"band"	"V"	"abmag"	"13.0904"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.7"	"band"	"R"	"abmag"	"12.6977"	"aberr"	"0.004"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.7"	"band"	"I"	"abmag"	"12.47"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52325.7"	"band"	"R"	"abmag"	"12.7"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52325.7"	"band"	"V"	"abmag"	"13.1"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52325.7"	"band"	"V"	"abmag"	"13.11"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52325.7"	"band"	"V"	"abmag"	"13.09"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52325.71"	"band"	"V"	"abmag"	"13.0934"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.71"	"band"	"V"	"abmag"	"13.0894"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.71"	"band"	"V"	"abmag"	"13.1094"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.71"	"band"	"V"	"abmag"	"13.0914"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.71"	"band"	"V"	"abmag"	"13.0884"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.71"	"band"	"V"	"abmag"	"13.0904"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.71"	"band"	"V"	"abmag"	"13.0844"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.71"	"band"	"V"	"abmag"	"13.0924"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.71"	"band"	"V"	"abmag"	"13.1004"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.71"	"band"	"V"	"abmag"	"13.1004"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.71"	"band"	"V"	"abmag"	"13.09"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52325.71"	"band"	"V"	"abmag"	"13.08"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52325.71"	"band"	"V"	"abmag"	"13.1"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52325.71"	"band"	"V"	"abmag"	"13.11"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52325.72"	"band"	"V"	"abmag"	"13.0914"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.72"	"band"	"V"	"abmag"	"13.1014"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.72"	"band"	"V"	"abmag"	"13.0914"	"aberr"	"0.004"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.72"	"band"	"V"	"abmag"	"13.0804"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.72"	"band"	"V"	"abmag"	"13.1034"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.72"	"band"	"V"	"abmag"	"13.0954"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.72"	"band"	"V"	"abmag"	"13.0924"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.72"	"band"	"V"	"abmag"	"13.1004"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.72"	"band"	"V"	"abmag"	"13.0904"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.72"	"band"	"V"	"abmag"	"13.1024"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.72"	"band"	"V"	"abmag"	"13.0974"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.72"	"band"	"V"	"abmag"	"13.1"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52325.72"	"band"	"V"	"abmag"	"13.09"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52325.72"	"band"	"V"	"abmag"	"13.08"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52325.73"	"band"	"V"	"abmag"	"13.0974"	"aberr"	"0.004"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.73"	"band"	"V"	"abmag"	"13.1014"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.73"	"band"	"V"	"abmag"	"13.1014"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.73"	"band"	"V"	"abmag"	"13.0984"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.73"	"band"	"V"	"abmag"	"13.1004"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.73"	"band"	"V"	"abmag"	"13.0874"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.73"	"band"	"V"	"abmag"	"13.1014"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.73"	"band"	"V"	"abmag"	"13.0924"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.73"	"band"	"V"	"abmag"	"13.0884"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.73"	"band"	"V"	"abmag"	"13.0934"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.73"	"band"	"V"	"abmag"	"13.0914"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.73"	"band"	"V"	"abmag"	"13.1034"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.73"	"band"	"V"	"abmag"	"13.1"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52325.73"	"band"	"V"	"abmag"	"13.09"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52325.74"	"band"	"V"	"abmag"	"13.0924"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.74"	"band"	"V"	"abmag"	"13.0874"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.74"	"band"	"V"	"abmag"	"13.0994"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.74"	"band"	"V"	"abmag"	"13.0984"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.74"	"band"	"V"	"abmag"	"13.0954"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.74"	"band"	"V"	"abmag"	"13.0864"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.74"	"band"	"V"	"abmag"	"13.1054"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.74"	"band"	"V"	"abmag"	"13.1024"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.74"	"band"	"V"	"abmag"	"13.1024"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.74"	"band"	"B"	"abmag"	"14.4"	"source"	"7,11"
"photometry"	"timeunit"	"MJD"	"time"	"52325.74"	"band"	"I"	"abmag"	"12.51"	"source"	"7,11"
"photometry"	"timeunit"	"MJD"	"time"	"52325.74"	"band"	"R"	"abmag"	"12.67"	"source"	"7,11"
"photometry"	"timeunit"	"MJD"	"time"	"52325.74"	"band"	"U"	"abmag"	"15.18"	"source"	"7,11"
"photometry"	"timeunit"	"MJD"	"time"	"52325.74"	"band"	"V"	"abmag"	"13.1"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52325.74"	"band"	"V"	"abmag"	"13.11"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52325.74"	"band"	"V"	"abmag"	"13.09"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52325.74"	"band"	"V"	"abmag"	"13.14"	"source"	"7,11"
"photometry"	"timeunit"	"MJD"	"time"	"52325.75"	"band"	"V"	"abmag"	"13.0914"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.75"	"band"	"V"	"abmag"	"13.0784"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.75"	"band"	"V"	"abmag"	"13.1064"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.75"	"band"	"V"	"abmag"	"13.0974"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.75"	"band"	"V"	"abmag"	"13.1104"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.75"	"band"	"V"	"abmag"	"13.0934"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.75"	"band"	"V"	"abmag"	"13.0954"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.75"	"band"	"V"	"abmag"	"13.0954"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.75"	"band"	"V"	"abmag"	"13.1024"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.75"	"band"	"V"	"abmag"	"13.0954"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.75"	"band"	"V"	"abmag"	"13.0854"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.75"	"band"	"V"	"abmag"	"13.0994"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.75"	"band"	"C"	"abmag"	"13.3"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52325.75"	"band"	"V"	"abmag"	"13.1"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52325.75"	"band"	"V"	"abmag"	"13.11"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52325.75"	"band"	"V"	"abmag"	"13.09"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52325.75"	"band"	"V"	"abmag"	"13.08"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52325.76"	"band"	"V"	"abmag"	"13.0924"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.76"	"band"	"V"	"abmag"	"13.0844"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.76"	"band"	"V"	"abmag"	"13.0914"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.76"	"band"	"V"	"abmag"	"13.1044"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.76"	"band"	"V"	"abmag"	"13.1054"	"aberr"	"0.011"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.76"	"band"	"V"	"abmag"	"13.0824"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.76"	"band"	"V"	"abmag"	"13.1034"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.76"	"band"	"V"	"abmag"	"13.1054"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.76"	"band"	"V"	"abmag"	"13.0874"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.76"	"band"	"V"	"abmag"	"13.0844"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.76"	"band"	"V"	"abmag"	"13.0904"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.76"	"band"	"V"	"abmag"	"13.1"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52325.76"	"band"	"V"	"abmag"	"13.11"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52325.76"	"band"	"V"	"abmag"	"13.08"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52325.76"	"band"	"V"	"abmag"	"13.09"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52325.77"	"band"	"V"	"abmag"	"13.0914"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.77"	"band"	"V"	"abmag"	"13.1034"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.77"	"band"	"V"	"abmag"	"13.0934"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.77"	"band"	"V"	"abmag"	"13.0964"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.77"	"band"	"V"	"abmag"	"13.0684"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.77"	"band"	"V"	"abmag"	"13.0924"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.77"	"band"	"V"	"abmag"	"13.0954"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.77"	"band"	"V"	"abmag"	"13.0854"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.77"	"band"	"V"	"abmag"	"13.0904"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.77"	"band"	"V"	"abmag"	"13.0934"	"aberr"	"0.01"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.77"	"band"	"V"	"abmag"	"13.09"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52325.77"	"band"	"V"	"abmag"	"13.07"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52325.77"	"band"	"V"	"abmag"	"13.1"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52325.78"	"band"	"V"	"abmag"	"13.0764"	"aberr"	"0.01"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.78"	"band"	"V"	"abmag"	"13.1104"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.78"	"band"	"V"	"abmag"	"13.0944"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.78"	"band"	"V"	"abmag"	"13.0904"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.78"	"band"	"V"	"abmag"	"13.1024"	"aberr"	"0.01"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52325.78"	"band"	"V"	"abmag"	"13.1"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52325.78"	"band"	"V"	"abmag"	"13.11"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52325.78"	"band"	"V"	"abmag"	"13.08"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52325.78"	"band"	"V"	"abmag"	"13.09"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52325.79"	"band"	"C"	"abmag"	"13.3"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52326.14"	"band"	"V"	"abmag"	"12.87"	"aberr"	"0.024"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52326.14"	"band"	"U"	"abmag"	"14.923"	"aberr"	"0.057"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52326.14"	"band"	"R"	"abmag"	"12.505"	"aberr"	"0.021"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52326.14"	"band"	"B"	"abmag"	"14.027"	"aberr"	"0.021"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52326.14"	"band"	"I"	"abmag"	"12.411"	"aberr"	"0.022"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52326.14"	"band"	"B"	"abmag"	"14.38"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52326.14"	"band"	"I"	"abmag"	"12.54"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52326.14"	"band"	"R"	"abmag"	"12.7"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52326.14"	"band"	"U"	"abmag"	"15.34"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52326.14"	"band"	"V"	"abmag"	"13.13"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52326.15"	"band"	"I"	"abmag"	"12.5"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52326.15"	"band"	"R"	"abmag"	"12.7"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52326.24"	"band"	"V"	"abmag"	"13.14"	"aberr"	"0.01"	"source"	"1,4"
"photometry"	"timeunit"	"MJD"	"time"	"52326.24"	"band"	"R"	"abmag"	"12.67"	"aberr"	"0.02"	"source"	"1,4"
"photometry"	"timeunit"	"MJD"	"time"	"52326.24"	"band"	"U"	"abmag"	"15.18"	"aberr"	"0.05"	"source"	"1,4"
"photometry"	"timeunit"	"MJD"	"time"	"52326.24"	"band"	"B"	"abmag"	"14.4"	"aberr"	"0.02"	"source"	"1,4"
"photometry"	"timeunit"	"MJD"	"time"	"52326.24"	"band"	"I"	"abmag"	"12.51"	"aberr"	"0.01"	"source"	"1,4"
"photometry"	"timeunit"	"MJD"	"time"	"52326.58"	"band"	"V"	"abmag"	"13.14"	"aberr"	"0.03"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52326.58"	"band"	"R"	"abmag"	"12.74"	"aberr"	"0.03"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52326.58"	"band"	"B"	"abmag"	"14.41"	"aberr"	"0.02"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52326.58"	"band"	"I"	"abmag"	"12.5"	"aberr"	"0.02"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52326.74"	"band"	"B"	"abmag"	"14.48"	"source"	"7,11"
"photometry"	"timeunit"	"MJD"	"time"	"52326.74"	"band"	"I"	"abmag"	"12.55"	"source"	"7,11"
"photometry"	"timeunit"	"MJD"	"time"	"52326.74"	"band"	"R"	"abmag"	"12.74"	"source"	"7,11"
"photometry"	"timeunit"	"MJD"	"time"	"52326.74"	"band"	"U"	"abmag"	"15.28"	"source"	"7,11"
"photometry"	"timeunit"	"MJD"	"time"	"52326.74"	"band"	"V"	"abmag"	"13.21"	"source"	"7,11"
"photometry"	"timeunit"	"MJD"	"time"	"52326.78"	"band"	"C"	"abmag"	"13.24"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52326.79"	"band"	"C"	"abmag"	"13.22"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52326.8"	"band"	"R"	"abmag"	"12.8"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52327.13"	"band"	"V"	"abmag"	"12.942"	"aberr"	"0.023"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52327.13"	"band"	"U"	"abmag"	"15.092"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52327.13"	"band"	"R"	"abmag"	"12.574"	"aberr"	"0.023"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52327.13"	"band"	"B"	"abmag"	"14.07"	"aberr"	"0.024"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52327.13"	"band"	"I"	"abmag"	"12.451"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52327.13"	"band"	"B"	"abmag"	"14.42"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52327.13"	"band"	"I"	"abmag"	"12.58"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52327.13"	"band"	"R"	"abmag"	"12.77"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52327.13"	"band"	"U"	"abmag"	"15.51"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52327.13"	"band"	"V"	"abmag"	"13.21"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52327.24"	"band"	"V"	"abmag"	"13.21"	"aberr"	"0.01"	"source"	"1,4"
